ward,no.,??Åfl,material,joint,diameter,length(m),leakage year,construction year,??ê›ÅhNêÅh,çXê∂ÅhNÅgx,çXê∂??? ,???ÃçÅˆ?v?èêÅh,Ågπ?H??Åf Åh??Q?zÅiÅÒ~Åj,?s?ØÅg??÷?ÃÅh??Q?zÅiÅÒ~Åj,ÅffêÅcÅh??Q?zÅiÅÒ~Åj,èCÅeUÅh??pÅiÅÒ~Åj,?RêÅcÅeπ?∏(ÅÒ~Åj,?O? ?ÅcêH??ê≥?WêÅh,Åg?? ?ÅcêH??ê≥?WêÅh,?zê›ÅhNÅgx??ê≥?WêÅh,?p????ê≥?WêÅh,???a??ê≥?WêÅh,ÅÒﬂ???Ã???Ã??RL(??Åj,???ÃÅh≠ê∂?\Åe™?ÆRN,RN?Ã?têÅh,?÷ÅÒv?Ã?∑?Z?WêÅh,Åh??pÅiê?ÅÒ~Åj,?÷ÅÒvÅiê?ÅÒ~Åj,Åh??p?÷ÅÒvÅh?,ÅÒﬂ???Ã???Ã??RL(??+1Åj,???ÃÅh≠ê∂?\Åe™?ÆRN',RN'?Ã?têÅh,?÷ÅÒv?Ã?∑?Z?WêÅh(2),?÷ÅÒv(2)Åiê?ÅÒ~Åj,Åh??p?÷ÅÒvÅh?(2),?ÅÒ?Åg?N
I,383,1.02,?c,?s,100,6,,1975,32,0,,0,"536,574","505,248","1,077,235","2,786,096","25,827",1,1,1,1,1,0.205,0.001,849,0.96,"1,037","4,734",4.14,1.218,0.007,143,0.96,"4,734",4.14,A
I,384,1.02,?c,?s,100,3,,1991,16,0,,0,"536,574","505,248","1,077,235","2,786,096","14,315",1,1,1,1,1,0.205,0.001,1531,0.96,575,"4,723",7.45,1.218,0.004,258,0.96,"4,723",7.45,A
I,385,1.47,?c,?s,150,163,,1992,15,0,,0,"2,954,136","505,248","1,077,235","2,786,096","735,197",1,1,1,1,1,0.205,0.034,30,1.21,"29,512","9,750",0.3,1.218,0.199,5,4.61,"37,147",1.14,B
I,386,1.47,?c,?s,100,17,,1990,17,0,,0,"536,574","505,248","1,077,235","2,786,096","78,524",1,1,1,1,1,0.205,0.004,279,0.96,"3,152","4,784",1.38,1.218,0.021,47,0.98,"4,884",1.41,A
I,387,1.47,?c,?s,100,60,,1989,18,0,,0,"536,574","505,248","1,077,235","2,786,096","268,154",1,1,1,1,1,0.205,0.012,82,0.96,"10,764","4,966",0.42,1.218,0.073,14,1.95,"10,088",0.85,C
I,388,1.47,?c,?s,100,21,,1989,18,0,,0,"536,574","505,248","1,077,235","2,786,096","93,707",1,1,1,1,1,0.205,0.004,234,0.96,"3,762","4,799",1.16,1.218,0.025,39,1.07,"5,349",1.29,A
I,389,1.47,?c,?s,100,14,,1990,17,0,,0,"536,574","505,248","1,077,235","2,786,096","61,081",1,1,1,1,1,0.205,0.003,359,0.96,"2,452","4,768",1.76,1.218,0.017,60,0.96,"4,768",1.76,A
I,390,1.47,?c,?s,100,17,,1989,18,0,,0,"536,574","505,248","1,077,235","2,786,096","77,048",1,1,1,1,1,0.205,0.004,285,0.96,"3,093","4,783",1.4,1.218,0.021,48,0.97,"4,833",1.42,A
I,391,1.47,?c,?m?r,150,230,,2000,7,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,034,445",1,1,1,1,1,0.205,0.047,21,1.47,"41,524","12,285",0.27,1.218,0.28,4,5.66,"47,302",1.03,B
I,392,1.47,?c,?s,150,7,,1989,18,0,,0,"536,574","505,248","1,077,235","2,786,096","29,928",1,1,1,1,1,0.205,0.001,732,0.96,"1,201","4,738",3.58,1.218,0.008,123,0.96,"4,738",3.58,A
I,393,1.47,?c,?j,200,4,,2000,7,0,,0,"536,574","505,248","1,077,235","2,786,096","20,078",1,1,1,1,1,0.205,0.001,1092,0.96,806,"4,728",5.32,1.218,0.005,184,0.96,"4,728",5.32,A
I,394,1.47,?c,?`,150,2,,1970,37,0,,0,"536,574","505,248","1,077,235","2,786,096","10,107",1,1,1,1,1,0.205,0,2169,0.96,406,"4,719",10.55,1.218,0.003,365,0.96,"4,719",10.55,A
I,395,1.47,?c,?s,150,2,,1989,18,0,,0,"536,574","505,248","1,077,235","2,786,096","10,483",1,1,1,1,1,0.205,0,2091,0.96,421,"4,719",10.17,1.218,0.003,352,0.96,"4,719",10.17,A
I,396,1.47,?c,?s,200,68,,1989,18,0,,0,"536,574","505,248","1,077,235","2,786,096","305,393",1,1,1,1,1,0.205,0.014,72,0.96,"12,259","5,002",0.37,1.218,0.083,12,2.19,"11,411",0.84,C
I,397,1.47,?c,?s,150,407,,1980,27,0,,0,"1,610,800","505,248","1,077,235","2,786,096","1,830,850",1,1,1,1,1,0.205,0.084,12,2.19,"73,493","17,104",0.21,1.218,0.496,2,10.88,"84,975",1.05,B
I,398,1.47,?c,?m?r,200,11,,2000,7,0,,0,"133,758","505,248","1,077,235","2,786,096","47,223",1,1,1,1,1,0.205,0.002,464,0.96,"1,896","4,368",2.09,1.218,0.013,78,0.96,"4,368",2.09,A
I,399,1.47,?c,?`,200,285,,1970,37,0,,0,"1,610,800","505,248","1,077,235","2,786,096","1,283,448",1,1,1,1,1,0.205,0.059,17,1.69,"51,519","12,274",0.22,1.218,0.348,3,7.4,"53,745",0.95,C
I,400,1.47,?c,?`,150,95,,1968,39,0,,0,"2,954,136","505,248","1,077,235","2,786,096","425,553",1,1,1,1,1,0.205,0.019,52,0.96,"17,082","7,438",0.4,1.218,0.115,9,2.77,"21,463",1.14,B
I,401,1.47,?c,?`,100,3,,1968,39,0,,0,"536,574","505,248","1,077,235","2,786,096","11,472",1,1,1,1,1,0.205,0.001,1911,0.96,460,"4,720",9.31,1.218,0.003,322,0.96,"4,720",9.31,A
I,402,1.47,?c,?s,150,119,,1974,33,0,,0,"1,610,800","505,248","1,077,235","2,786,096","535,044",1,1,1,1,1,0.205,0.024,41,1.04,"21,477","6,775",0.29,1.218,0.145,7,3.42,"22,279",0.94,C
I,403,1.02,?c,?s,200,7,,1992,15,0,,0,"2,954,136","505,248","1,077,235","2,786,096","30,486",1,1,1,1,1,0.205,0.001,719,0.96,"1,224","7,059",5.23,1.218,0.008,121,0.96,"7,059",5.23,A
I,404,1.22,?c,?s,150,8,,1993,14,0,,0,0,"505,248","1,077,235","2,786,096","34,382",1,1,1,1,1,0.205,0.002,638,0.96,"1,380","4,227",2.78,1.218,0.009,107,0.96,"4,227",2.78,A
I,405,1.22,?c,?s,150,9,,1993,14,0,,0,0,"505,248","1,077,235","2,786,096","39,775",1,1,1,1,1,0.205,0.002,551,0.96,"1,597","4,232",2.4,1.218,0.011,93,0.96,"4,232",2.4,A
I,406,1.22,?c,?`,150,107,,1968,39,0,,0,"536,574","505,248","1,077,235","2,786,096","479,308",1,1,1,1,1,0.205,0.022,46,0.99,"19,240","5,331",0.25,1.218,0.13,8,3.05,"16,423",0.77,C
I,407,1.22,?c,?s,150,35,,1994,13,0,,0,"536,574","505,248","1,077,235","2,786,096","156,985",1,1,1,1,1,0.205,0.007,140,0.96,"6,302","4,860",0.7,1.218,0.043,24,1.35,"6,834",0.98,C
I,408,1.28,?c,?s,150,67,,1994,13,0,,0,"53,133","505,248","1,077,235","2,786,096","302,855",1,1,1,1,1,0.205,0.014,72,0.96,"12,157","4,536",0.34,1.218,0.082,12,2.19,"10,347",0.77,C
I,409,1.28,?c,?s,150,5,,1993,14,0,,0,"53,133","505,248","1,077,235","2,786,096","22,664",1,1,1,1,1,0.205,0.001,967,0.96,910,"4,267",4.26,1.218,0.006,163,0.96,"4,267",4.26,A
I,410,1.28,?c,?`,150,282,,1968,39,0,,0,"53,133","505,248","1,077,235","2,786,096","1,270,169",1,1,1,1,1,0.205,0.058,17,1.69,"50,986","9,619",0.17,1.218,0.344,3,7.4,"42,120",0.75,C
I,411,1.28,?c,?s,150,6,,1994,13,0,,0,"53,133","505,248","1,077,235","2,786,096","25,813",1,1,1,1,1,0.205,0.001,849,0.96,"1,036","4,270",3.74,1.218,0.007,143,0.96,"4,270",3.74,A
I,412,1.22,?c,?s,150,28,,1989,18,0,,0,0,"505,248","1,077,235","2,786,096","123,801",1,1,1,1,1,0.205,0.006,177,0.96,"4,970","4,313",0.79,1.218,0.034,30,1.21,"5,436",0.99,C
I,413,1.22,?c,?`,100,3,,1977,30,0,,0,0,"505,248","1,077,235","2,786,096","12,363",1,1,1,1,1,0.205,0.001,1773,0.96,496,"4,206",7.69,1.218,0.003,299,0.96,"4,206",7.69,A
I,414,1.22,?c,?`,100,2,,1971,36,0,,0,"536,574","505,248","1,077,235","2,786,096","11,021",1,1,1,1,1,0.205,0.001,1989,0.96,442,"4,720",9.69,1.218,0.003,335,0.96,"4,720",9.69,A
I,415,1.22,?c,?`,75,3,,1971,36,0,,0,"536,574","505,248","1,077,235","2,786,096","12,905",1,1,1,1,1,0.205,0.001,1699,0.96,518,"4,721",8.27,1.218,0.003,286,0.96,"4,721",8.27,A
I,416,1.22,?c,?s,75,7,,1994,13,0,,0,"536,574","505,248","1,077,235","2,786,096","29,583",1,1,1,1,1,0.205,0.001,741,0.96,"1,187","4,737",3.62,1.218,0.008,125,0.96,"4,737",3.62,A
I,417,1.02,?c,?s,75,5,,1991,16,0,,0,0,"505,248","1,077,235","2,786,096","21,665",1,1,1,1,1,0.205,0.001,1012,0.96,870,"4,215",4.4,1.218,0.006,170,0.96,"4,215",4.4,A
I,418,1.02,?c,?`,100,12,,1977,30,0,,0,"536,574","505,248","1,077,235","2,786,096","54,068",1,1,1,1,1,0.205,0.002,405,0.96,"2,170","4,761",1.99,1.218,0.015,68,0.96,"4,761",1.99,A
I,419,1.02,?c,?`,100,3,,1975,32,0,,0,"2,954,136","505,248","1,077,235","2,786,096","13,259",1,1,1,1,1,0.205,0.001,1653,0.96,532,"7,043",12.01,1.218,0.004,278,0.96,"7,043",12.01,A
I,420,1.02,?c,?s,75,3,,1993,14,0,,0,0,"505,248","1,077,235","2,786,096","14,597",1,1,1,1,1,0.205,0.001,1502,0.96,586,"4,208",6.52,1.218,0.004,253,0.96,"4,208",6.52,A
I,421,1.02,?c,?`,100,14,,1977,30,0,,0,"536,574","505,248","1,077,235","2,786,096","61,264",1,1,1,1,1,0.205,0.003,358,0.96,"2,459","4,768",1.76,1.218,0.017,60,0.96,"4,768",1.76,A
I,422,1.02,?c,?`,100,3,,1975,32,0,,0,"2,954,136","505,248","1,077,235","2,786,096","14,176",1,1,1,1,1,0.205,0.001,1546,0.96,569,"7,043",11.23,1.218,0.004,260,0.96,"7,043",11.23,A
I,423,1.02,?c,?s,75,7,,1993,14,0,,0,0,"505,248","1,077,235","2,786,096","32,245",1,1,1,1,1,0.205,0.001,680,0.96,"1,294","4,225",2.96,1.218,0.009,115,0.96,"4,225",2.96,A
I,424,1.02,?c,?`,100,3,,1979,28,0,,0,"536,574","505,248","1,077,235","2,786,096","11,403",1,1,1,1,1,0.205,0.001,1922,0.96,458,"4,720",9.35,1.218,0.003,324,0.96,"4,720",9.35,A
I,425,1.02,?c,?`,100,5,,1979,28,0,,0,"536,574","505,248","1,077,235","2,786,096","23,073",1,1,1,1,1,0.205,0.001,950,0.96,926,"4,731",4.64,1.218,0.006,160,0.96,"4,731",4.64,A
I,426,1.02,?c,?`,100,3,,1976,31,0,,0,"2,954,136","505,248","1,077,235","2,786,096","15,302",1,1,1,1,1,0.205,0.001,1432,0.96,614,"7,044",10.41,1.218,0.004,241,0.96,"7,044",10.41,A
I,427,1.02,?c,?`,100,15,,1976,31,0,,0,"536,574","505,248","1,077,235","2,786,096","69,657",1,1,1,1,1,0.205,0.003,315,0.96,"2,796","4,776",1.55,1.218,0.019,53,0.96,"4,776",1.55,A
I,428,1.02,?c,?`,100,5,,1975,32,0,,0,"2,954,136","505,248","1,077,235","2,786,096","20,238",1,1,1,1,1,0.205,0.001,1083,0.96,812,"7,049",7.88,1.218,0.005,182,0.96,"7,049",7.88,A
I,429,1.47,?c,?s,100,8,,1985,22,0,,0,"2,954,136","505,248","1,077,235","2,786,096","33,806",1,1,1,1,1,0.205,0.002,648,0.96,"1,357","7,062",4.72,1.218,0.009,109,0.96,"7,062",4.72,A
I,430,1.47,?c,?`,100,6,,1971,36,0,,0,"2,954,136","505,248","1,077,235","2,786,096","29,028",1,1,1,1,1,0.205,0.001,755,0.96,"1,165","7,058",5.5,1.218,0.008,127,0.96,"7,058",5.5,A
I,431,1.47,?c,?s,75,7,,1989,18,0,,0,"536,574","505,248","1,077,235","2,786,096","30,163",1,1,1,1,1,0.205,0.001,727,0.96,"1,211","4,738",3.55,1.218,0.008,122,0.96,"4,738",3.55,A
I,432,1.47,?c,?s,75,3,,1989,18,0,,0,"536,574","505,248","1,077,235","2,786,096","12,365",1,1,1,1,1,0.205,0.001,1773,0.96,496,"4,721",8.64,1.218,0.003,299,0.96,"4,721",8.64,A
I,433,1.47,?c,?`,100,10,,1977,30,0,,0,0,"505,248","1,077,235","2,786,096","43,986",1,1,1,1,1,0.205,0.002,498,0.96,"1,766","4,236",2.18,1.218,0.012,84,0.96,"4,236",2.18,A
I,434,1.49,?c,?s,100,3,,1974,33,0,,0,"2,954,136","505,248","1,077,235","2,786,096","12,593",1,1,1,1,1,0.205,0.001,1741,0.96,506,"7,042",12.63,1.218,0.003,293,0.96,"7,042",12.63,A
I,435,1.47,?c,?j,75,3,,1996,11,0,,0,"2,954,136","505,248","1,077,235","2,786,096","14,979",1,1,1,1,1,0.205,0.001,1463,0.96,601,"7,044",10.64,1.218,0.004,247,0.96,"7,044",10.64,A
I,436,1.47,?c,?j,75,3,,2000,7,0,,0,"133,758","505,248","1,077,235","2,786,096","15,190",1,1,1,1,1,0.205,0.001,1443,0.96,610,"4,337",6.45,1.218,0.004,243,0.96,"4,337",6.45,A
I,437,1.47,?c,?j,75,7,,2000,7,0,,0,"53,133","505,248","1,077,235","2,786,096","33,116",1,1,1,1,1,0.205,0.002,662,0.96,"1,329","4,277",2.92,1.218,0.009,112,0.96,"4,277",2.92,A
I,438,1.47,?c,?j,75,2,,1996,11,0,,0,"2,954,136","505,248","1,077,235","2,786,096","7,720",1,1,1,1,1,0.205,0,2840,0.96,310,"7,037",20.6,1.218,0.002,478,0.96,"7,037",20.6,A
I,439,1.02,?c,?s,75,5,,1997,10,0,,0,"536,574","505,248","1,077,235","2,786,096","22,584",1,1,1,1,1,0.205,0.001,971,0.96,907,"4,731",4.73,1.218,0.006,163,0.96,"4,731",4.73,A
I,440,1.02,?c,?`,75,1,,1975,32,0,,0,0,"505,248","1,077,235","2,786,096","6,175",1,1,1,1,1,0.205,0,3550,0.96,248,"4,200",15.37,1.218,0.002,598,0.96,"4,200",15.37,A
I,441,1.02,?c,?`,100,2,,1975,32,0,,0,"2,954,136","505,248","1,077,235","2,786,096","10,480",1,1,1,1,1,0.205,0,2092,0.96,421,"7,040",15.17,1.218,0.003,352,0.96,"7,040",15.17,A
I,442,1.47,?c,?m?r,150,74,,2000,7,0,,0,"2,954,136","505,248","1,077,235","2,786,096","333,307",1,1,1,1,1,0.205,0.015,66,0.96,"13,379","7,350",0.5,1.218,0.09,11,2.35,"17,992",1.22,B
I,443,1.47,?c,?j,75,3,,2000,7,0,,0,"133,758","505,248","1,077,235","2,786,096","14,818",1,1,1,1,1,0.205,0.001,1479,0.96,595,"4,336",6.61,1.218,0.004,249,0.96,"4,336",6.61,A
I,444,1.47,?c,?j,75,3,,2000,7,0,,0,"133,758","505,248","1,077,235","2,786,096","13,818",1,1,1,1,1,0.205,0.001,1586,0.96,555,"4,336",7.09,1.218,0.004,267,0.96,"4,336",7.09,A
I,445,1.28,?c,?j,100,3,,2006,1,0,,0,"53,133","505,248","1,077,235","2,786,096","13,428",1,1,1,1,1,0.205,0.001,1632,0.96,539,"4,258",7.17,1.218,0.004,275,0.96,"4,258",7.17,A
I,446,1.28,?c,?m?r,150,12,,2006,1,0,,0,"53,133","505,248","1,077,235","2,786,096","55,400",1,1,1,1,1,0.205,0.003,396,0.96,"2,224","4,298",1.75,1.218,0.015,67,0.96,"4,298",1.75,A
I,447,1.47,?c,?j,75,5,,2000,7,0,,0,"133,758","505,248","1,077,235","2,786,096","22,762",1,1,1,1,1,0.205,0.001,963,0.96,914,"4,344",4.31,1.218,0.006,162,0.96,"4,344",4.31,A
I,448,1.47,?c,?j,75,6,,2000,7,0,,0,"53,133","505,248","1,077,235","2,786,096","28,893",1,1,1,1,1,0.205,0.001,759,0.96,"1,160","4,273",3.34,1.218,0.008,128,0.96,"4,273",3.34,A
I,449,1.47,?c,?s,100,1,,1989,18,0,,0,"536,574","505,248","1,077,235","2,786,096","5,973",1,1,1,1,1,0.205,0,3670,0.96,240,"4,715",17.83,1.218,0.002,618,0.96,"4,715",17.83,A
I,450,1.47,?c,?j,100,4,,2001,6,0,,0,"536,574","505,248","1,077,235","2,786,096","17,090",1,1,1,1,1,0.205,0.001,1283,0.96,686,"4,725",6.25,1.218,0.005,216,0.96,"4,725",6.25,A
I,451,1.47,?c,?m?r,75,102,,2001,6,0,,0,"53,133","505,248","1,077,235","2,786,096","457,201",1,1,1,1,1,0.205,0.021,48,0.97,"18,353","4,733",0.23,1.218,0.124,8,3.05,"14,881",0.74,C
I,452,1.49,?c,?s,150,182,,1974,33,0,,0,"2,954,136","505,248","1,077,235","2,786,096","819,767",1,1,1,1,1,0.205,0.037,27,1.27,"32,907","10,341",0.29,1.218,0.222,5,4.61,"37,537",1.04,B
I,453,1.47,?c,?`,200,40,,1969,38,0,,0,"536,574","505,248","1,077,235","2,786,096","179,815",1,1,1,1,1,0.205,0.008,122,0.96,"7,218","4,882",0.61,1.218,0.049,21,1.47,"7,475",0.94,C
I,454,1.02,?c,?s,200,144,,1991,16,0,,0,0,"505,248","1,077,235","2,786,096","645,918",1,1,1,1,1,0.205,0.029,34,1.14,"25,928","5,717",0.2,1.218,0.175,6,3.92,"19,657",0.69,C
I,455,1.5,?c,?s,150,2,,1970,37,0,,0,"133,758","505,248","1,077,235","2,786,096","7,905",1,1,1,1,1,0.205,0,2773,0.96,317,"4,330",12.4,1.218,0.002,467,0.96,"4,330",12.4,A
I,456,1.5,?c,?s,150,4,,1970,37,0,,0,"133,758","505,248","1,077,235","2,786,096","16,247",1,1,1,1,1,0.205,0.001,1349,0.96,652,"4,338",6.04,1.218,0.004,227,0.96,"4,338",6.04,A
I,457,1.5,?c,?s,150,10,,1970,37,0,,0,"133,758","505,248","1,077,235","2,786,096","44,284",1,1,1,1,1,0.205,0.002,495,0.96,"1,778","4,365",2.23,1.218,0.012,83,0.96,"4,365",2.23,A
I,458,1.37,?c,?m?r,75,49,,2006,1,0,,0,"133,758","505,248","1,077,235","2,786,096","218,677",1,1,1,1,1,0.205,0.01,100,0.96,"8,778","4,532",0.47,1.218,0.059,17,1.69,"7,979",0.82,C
I,459,1.5,?c,?s,150,13,,1970,37,0,,0,"536,574","505,248","1,077,235","2,786,096","60,021",1,1,1,1,1,0.205,0.003,365,0.96,"2,409","4,767",1.8,1.218,0.016,62,0.96,"4,767",1.8,A
I,460,1.5,?c,?s,100,1,,1977,30,0,,0,"53,133","505,248","1,077,235","2,786,096","5,194",1,1,1,1,1,0.205,0,4221,0.96,208,"4,250",18.54,1.218,0.001,711,0.96,"4,250",18.54,A
I,461,1.5,?c,?s,150,3,,1977,30,0,,0,"53,133","505,248","1,077,235","2,786,096","15,015",1,1,1,1,1,0.205,0.001,1460,0.96,603,"4,259",6.41,1.218,0.004,246,0.96,"4,259",6.41,A
I,462,1.5,?c,?s,150,9,,1970,37,0,,0,"133,758","505,248","1,077,235","2,786,096","42,034",1,1,1,1,1,0.205,0.002,521,0.96,"1,687","4,363",2.35,1.218,0.011,88,0.96,"4,363",2.35,A
I,463,1.5,?c,?r?Q,300,6,,2006,1,0,,0,"2,954,136","505,248","1,077,235","2,786,096","27,056",1,1,1,1,1,0.205,0.001,810,0.96,"1,086","7,056",5.9,1.218,0.007,136,0.96,"7,056",5.9,A
I,464,1.5,?c,?m?r,100,2,,2006,1,0,,0,"2,954,136","505,248","1,077,235","2,786,096","9,196",1,1,1,1,1,0.205,0,2384,0.96,369,"7,039",17.31,1.218,0.002,402,0.96,"7,039",17.31,A
I,465,1.37,?c,?`,300,217,,1967,40,0,,0,"2,954,136","505,248","1,077,235","2,786,096","976,879",1,1,1,1,1,0.205,0.045,22,1.43,"39,213","11,868",0.27,1.218,0.265,4,5.66,"46,976",1.09,B
I,466,1.37,?c,?`,150,8,,1967,40,0,,0,"133,758","505,248","1,077,235","2,786,096","35,319",1,1,1,1,1,0.205,0.002,621,0.96,"1,418","4,356",2.79,1.218,0.01,105,0.96,"4,356",2.79,A
I,467,1.36,?c,?j,300,12,,1991,16,0,,0,"2,954,136","505,248","1,077,235","2,786,096","54,403",1,1,1,1,1,0.205,0.002,403,0.96,"2,184","7,082",2.94,1.218,0.015,68,0.96,"7,082",2.94,A
I,468,1.36,?c,?`,300,9,?,1973,34,0,,1,"2,954,136","505,248","1,077,235","2,786,096","41,364",1,1,1,1,1,1.218,0.011,89,0.96,"1,660","7,070",3.86,1.746,0.016,62,0.96,"7,070",3.86,A
I,469,1.36,?c,?s,150,5,,1991,16,0,,0,"2,954,136","505,248","1,077,235","2,786,096","21,387",1,1,1,1,1,0.205,0.001,1025,0.96,859,"7,050",7.45,1.218,0.006,173,0.96,"7,050",7.45,A
I,470,1.36,?c,?s,150,4,,1976,31,0,,0,"2,954,136","505,248","1,077,235","2,786,096","16,647",1,1,1,1,1,0.205,0.001,1317,0.96,668,"7,046",9.57,1.218,0.005,222,0.96,"7,046",9.57,A
I,471,1.47,?c,?`,300,331,?,1980,27,0,,1,"2,954,136","505,248","1,077,235","2,786,096","1,488,534",1,1,1,1,1,1.218,0.403,2,10.88,"59,752","95,866",1.46,1.746,0.578,2,10.88,"95,866",1.46,A
I,472,1.36,?c,?s,150,6,,1991,16,0,,0,"2,954,136","505,248","1,077,235","2,786,096","25,509",1,1,1,1,1,0.205,0.001,859,0.96,"1,024","7,054",6.25,1.218,0.007,145,0.96,"7,054",6.25,A
I,473,1.36,?c,?s,100,1,,1991,16,0,,0,"536,574","505,248","1,077,235","2,786,096","5,185",1,1,1,1,1,0.205,0,4228,0.96,208,"4,714",20.57,1.218,0.001,712,0.96,"4,714",20.57,A
I,474,1.36,?c,?m?r,150,16,,2002,5,0,,0,"536,574","505,248","1,077,235","2,786,096","72,062",1,1,1,1,1,0.205,0.003,304,0.96,"2,893","4,778",1.5,1.218,0.02,51,0.96,"4,778",1.5,A
I,475,1.36,?c,?s,100,1,,1978,29,0,,0,"133,758","505,248","1,077,235","2,786,096","5,091",1,1,1,1,1,0.205,0,4306,0.96,204,"4,327",19.25,1.218,0.001,725,0.96,"4,327",19.25,A
I,476,1.47,?c,?j,300,4,,1999,8,0,,0,"2,954,136","505,248","1,077,235","2,786,096","16,239",1,1,1,1,1,0.205,0.001,1350,0.96,652,"7,045",9.81,1.218,0.004,227,0.96,"7,045",9.81,A
I,477,1.47,?c,?s,100,6,,1992,15,0,,0,"2,954,136","505,248","1,077,235","2,786,096","25,636",1,1,1,1,1,0.205,0.001,855,0.96,"1,029","7,054",6.22,1.218,0.007,144,0.96,"7,054",6.22,A
I,478,1.47,?c,?`,150,4,,1969,38,0,,0,"133,758","505,248","1,077,235","2,786,096","18,584",1,1,1,1,1,0.205,0.001,1180,0.96,746,"4,340",5.28,1.218,0.005,199,0.96,"4,340",5.28,A
I,479,1.47,?c,?`,200,30,?,1969,38,0,,1,"133,758","505,248","1,077,235","2,786,096","134,150",1,1,1,1,1,1.218,0.036,28,1.25,"5,385","5,796",0.98,1.746,0.052,19,1.58,"7,326",1.23,B
I,480,1.47,?c,?s,150,229,,1994,13,0,,0,"1,610,800","505,248","1,077,235","2,786,096","1,028,743",1,1,1,1,1,0.205,0.047,21,1.47,"41,295","10,302",0.23,1.218,0.279,4,5.66,"39,666",0.87,C
I,481,1.47,?c,?s,200,2,,1994,13,0,,0,"133,758","505,248","1,077,235","2,786,096","6,823",1,1,1,1,1,0.205,0,3213,0.96,274,"4,329",14.34,1.218,0.002,541,0.96,"4,329",14.34,A
I,482,1.37,?c,?`,150,1,,1967,40,0,,0,"2,954,136","505,248","1,077,235","2,786,096","4,510",1,1,1,1,1,0.205,0,4860,0.96,181,"7,034",35.26,1.218,0.001,819,0.96,"7,034",35.26,A
I,483,1.5,?c,?`,300,4,,1973,34,0,,0,"2,954,136","505,248","1,077,235","2,786,096","16,498",1,1,1,1,1,0.205,0.001,1329,0.96,662,"7,046",9.66,1.218,0.004,224,0.96,"7,046",9.66,A
I,484,1.02,?c,?r?Q,150,4,,1997,10,0,,0,"2,954,136","505,248","1,077,235","2,786,096","18,244",1,1,1,1,1,0.205,0.001,1201,0.96,732,"7,047",8.74,1.218,0.005,202,0.96,"7,047",8.74,A
I,485,1.02,?c,?s,200,7,,1975,32,0,,0,"2,954,136","505,248","1,077,235","2,786,096","30,878",1,1,1,1,1,0.205,0.001,710,0.96,"1,239","7,059",5.17,1.218,0.008,120,0.96,"7,059",5.17,A
I,486,1.02,?c,?s,200,3,,1996,11,0,,0,"2,954,136","505,248","1,077,235","2,786,096","11,875",1,1,1,1,1,0.205,0.001,1846,0.96,477,"7,041",13.39,1.218,0.003,311,0.96,"7,041",13.39,A
I,487,1.02,?c,?s,100,4,,1996,11,0,,0,"2,954,136","505,248","1,077,235","2,786,096","16,275",1,1,1,1,1,0.205,0.001,1347,0.96,653,"7,045",9.79,1.218,0.004,227,0.96,"7,045",9.79,A
I,488,1.5,?c,?s,200,313,?,1970,37,0,,2,"536,574","505,248","1,077,235","2,786,096","1,408,474",1,1,1,1,1,1.746,0.547,2,10.88,"56,538","68,692",1.1,1.969,0.617,2,10.88,"68,692",1.1,A
I,489,1.37,?c,?m?r,100,10,,2001,6,0,,0,"536,574","505,248","1,077,235","2,786,096","45,472",1,1,1,1,1,0.205,0.002,482,0.96,"1,825","4,753",2.36,1.218,0.012,81,0.96,"4,753",2.36,A
I,490,1.37,?c,?m?r,75,66,,2006,1,0,,0,"536,574","505,248","1,077,235","2,786,096","294,936",1,1,1,1,1,0.205,0.013,74,0.96,"11,839","4,992",0.38,1.218,0.08,13,2.06,"10,712",0.82,C
I,491,1.36,?c,?s,200,313,,1991,16,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,406,014",1,1,1,1,1,0.205,0.064,16,1.76,"56,439","15,363",0.25,1.218,0.381,3,7.4,"64,593",1.04,B
I,492,1.5,?c,?s,150,10,,1977,30,0,,0,"536,574","505,248","1,077,235","2,786,096","45,953",1,1,1,1,1,0.205,0.002,477,0.96,"1,845","4,753",2.34,1.218,0.012,80,0.96,"4,753",2.34,A
I,493,1.36,?c,?m?r,100,128,,2002,5,0,,0,"536,574","505,248","1,077,235","2,786,096","575,414",1,1,1,1,1,0.205,0.026,38,1.08,"23,098","5,919",0.23,1.218,0.156,6,3.92,"21,484",0.84,C
I,494,1.36,?c,?s,100,54,,1990,17,0,,0,"536,574","505,248","1,077,235","2,786,096","243,075",1,1,1,1,1,0.205,0.011,90,0.96,"9,757","4,942",0.46,1.218,0.066,15,1.85,"9,524",0.89,C
I,495,1.5,?c,?s,150,8,,1972,35,0,,0,"53,133","505,248","1,077,235","2,786,096","34,499",1,1,1,1,1,0.205,0.002,635,0.96,"1,385","4,278",2.8,1.218,0.009,107,0.96,"4,278",2.8,A
I,496,1.02,?c,?m?r,200,87,,1997,10,0,,0,"2,954,136","505,248","1,077,235","2,786,096","391,365",1,1,1,1,1,0.205,0.018,56,0.96,"15,710","7,406",0.43,1.218,0.106,9,2.77,"21,368",1.23,B
