ward,no.,??Åfl,material,joint,diameter,length(m),leakage year,construction year,??ê›ÅhNêÅh,çXê∂ÅhNÅgx,çXê∂??? ,???ÃçÅˆ?v?èêÅh,Ågπ?H??Åf Åh??Q?zÅiÅÒ~Åj,?s?ØÅg??÷?ÃÅh??Q?zÅiÅÒ~Åj,ÅffêÅcÅh??Q?zÅiÅÒ~Åj,èCÅeUÅh??pÅiÅÒ~Åj,?RêÅcÅeπ?∏(ÅÒ~Åj,?O? ?ÅcêH??ê≥?WêÅh,Åg?? ?ÅcêH??ê≥?WêÅh,?zê›ÅhNÅgx??ê≥?WêÅh,?p????ê≥?WêÅh,???a??ê≥?WêÅh,ÅÒﬂ???Ã???Ã??RL(??Åj,???ÃÅh≠ê∂?\Åe™?ÆRN,RN?Ã?têÅh,?÷ÅÒv?Ã?∑?Z?WêÅh,Åh??pÅiê?ÅÒ~Åj,?÷ÅÒvÅiê?ÅÒ~Åj,Åh??p?÷ÅÒvÅh?,ÅÒﬂ???Ã???Ã??RL(??+1Åj,???ÃÅh≠ê∂?\Åe™?ÆRN',RN'?Ã?têÅh,?÷ÅÒv?Ã?∑?Z?WêÅh(2),?÷ÅÒv(2)Åiê?ÅÒ~Åj,Åh??p?÷ÅÒvÅh?(2),?ÅÒ?Åg?N
G,878,0.96,?c,?m?r,200,9,,1997,10,0,,0,"53,133","505,248","1,077,235","2,786,096","40,328",1,1,1,1,1,0.205,0.002,544,0.96,"1,619","4,284",2.4,1.218,0.011,92,0.96,"4,284",2.4,A
G,879,0.96,?c,?j,75,8,,1997,10,0,,0,"133,758","505,248","1,077,235","2,786,096","37,551",1,1,1,1,1,0.205,0.002,584,0.96,"1,507","4,358",2.62,1.218,0.01,98,0.96,"4,358",2.62,A
G,880,0.96,?c,?j,75,8,,1997,10,0,,0,"133,758","505,248","1,077,235","2,786,096","36,079",1,1,1,1,1,0.205,0.002,608,0.96,"1,448","4,357",2.73,1.218,0.01,102,0.96,"4,357",2.73,A
G,881,0.96,?c,?m?r,150,249,,1998,9,0,,0,"133,758","505,248","1,077,235","2,786,096","1,121,619",1,1,1,1,1,0.205,0.051,20,1.52,"45,023","8,548",0.17,1.218,0.304,3,7.4,"41,617",0.84,C
G,882,0.96,?c,?`,200,3,,1969,38,0,,0,"53,133","505,248","1,077,235","2,786,096","13,476",1,1,1,1,1,0.205,0.001,1627,0.96,541,"4,258",7.14,1.218,0.004,274,0.96,"4,258",7.14,A
G,883,0.99,?c,?s,150,32,,1987,20,0,,0,"133,758","505,248","1,077,235","2,786,096","142,442",1,1,1,1,1,0.205,0.006,154,0.96,"5,718","4,459",0.71,1.218,0.039,26,1.29,"5,992",0.95,C
G,884,0.99,?c,?j,300,43,,1987,20,0,,0,"133,758","505,248","1,077,235","2,786,096","193,633",1,1,1,1,1,0.205,0.009,113,0.96,"7,773","4,508",0.53,1.218,0.052,19,1.58,"7,420",0.87,C
G,885,0.96,?c,?`,100,47,,1969,38,0,,0,"133,758","505,248","1,077,235","2,786,096","209,853",1,1,1,1,1,0.205,0.01,104,0.96,"8,424","4,524",0.49,1.218,0.057,18,1.63,"7,681",0.83,C
G,886,0.96,?c,?r?Q,300,146,,1997,10,0,,0,"133,758","505,248","1,077,235","2,786,096","655,627",1,1,1,1,1,0.205,0.03,33,1.15,"26,318","5,932",0.2,1.218,0.178,6,3.92,"20,219",0.7,C
G,887,0.88,?c,?j,75,1,,1999,8,0,,0,0,"505,248","1,077,235","2,786,096","4,868",1,1,1,1,1,0.205,0,4503,0.96,195,"4,199",19.54,1.218,0.001,759,0.96,"4,199",19.54,A
G,888,0.96,?c,?j,100,2,,1997,10,0,,0,"53,133","505,248","1,077,235","2,786,096","9,030",1,1,1,1,1,0.205,0,2428,0.96,362,"4,254",10.66,1.218,0.002,409,0.96,"4,254",10.66,A
G,889,0.96,?c,?s,150,12,,1975,32,0,,0,"53,133","505,248","1,077,235","2,786,096","53,830",1,1,1,1,1,0.205,0.002,407,0.96,"2,161","4,297",1.8,1.218,0.015,69,0.96,"4,297",1.8,A
G,890,0.88,?c,?s,150,3,,1976,31,0,,0,"53,133","505,248","1,077,235","2,786,096","12,821",1,1,1,1,1,0.205,0.001,1710,0.96,515,"4,257",7.5,1.218,0.003,288,0.96,"4,257",7.5,A
G,891,0.96,?c,?`,200,179,,1967,40,0,,0,"53,133","505,248","1,077,235","2,786,096","803,582",1,1,1,1,1,0.205,0.037,27,1.27,"32,257","6,636",0.19,1.218,0.218,5,4.61,"24,089",0.68,C
G,892,0.88,?c,?j,75,6,,1999,8,0,,0,"133,758","505,248","1,077,235","2,786,096","28,816",1,1,1,1,1,0.205,0.001,761,0.96,"1,157","4,350",3.41,1.218,0.008,128,0.96,"4,350",3.41,A
G,893,0.96,?c,?`,100,2,,1981,26,0,,0,"53,133","505,248","1,077,235","2,786,096","9,753",1,1,1,1,1,0.205,0,2248,0.96,392,"4,254",9.85,1.218,0.003,379,0.96,"4,254",9.85,A
G,894,0.96,?c,?`,100,5,,1973,34,0,,0,"53,133","505,248","1,077,235","2,786,096","20,651",1,1,1,1,1,0.205,0.001,1061,0.96,829,"4,265",4.67,1.218,0.006,179,0.96,"4,265",4.67,A
G,895,0.96,?c,?s,75,6,,1994,13,0,,0,"53,133","505,248","1,077,235","2,786,096","26,713",1,1,1,1,1,0.205,0.001,821,0.96,"1,072","4,270",3.61,1.218,0.007,138,0.96,"4,270",3.61,A
G,896,0.96,?c,?`,100,3,,1973,34,0,,0,0,"505,248","1,077,235","2,786,096","14,459",1,1,1,1,1,0.205,0.001,1516,0.96,580,"4,208",6.58,1.218,0.004,255,0.96,"4,208",6.58,A
G,897,0.96,?c,?`,100,5,,1974,33,0,,0,"133,758","505,248","1,077,235","2,786,096","22,150",1,1,1,1,1,0.205,0.001,990,0.96,889,"4,344",4.43,1.218,0.006,167,0.96,"4,344",4.43,A
G,898,0.96,?c,?s,100,6,,1987,20,0,,0,"133,758","505,248","1,077,235","2,786,096","28,472",1,1,1,1,1,0.205,0.001,770,0.96,"1,143","4,350",3.45,1.218,0.008,130,0.96,"4,350",3.45,A
G,899,0.99,?c,?`,100,3,,1975,32,0,,0,0,"505,248","1,077,235","2,786,096","11,823",1,1,1,1,1,0.205,0.001,1854,0.96,475,"4,205",8.03,1.218,0.003,312,0.96,"4,205",8.03,A
G,900,0.99,?c,?`,100,9,,1987,20,0,,0,"133,758","505,248","1,077,235","2,786,096","41,884",1,1,1,1,1,0.205,0.002,523,0.96,"1,681","4,362",2.35,1.218,0.011,88,0.96,"4,362",2.35,A
G,901,0.99,?c,?s,100,5,,1975,32,0,,0,0,"505,248","1,077,235","2,786,096","24,567",1,1,1,1,1,0.205,0.001,892,0.96,986,"4,217",3.88,1.218,0.007,150,0.96,"4,217",3.88,A
G,902,0.99,?c,?s,100,10,,1987,20,0,,0,"133,758","505,248","1,077,235","2,786,096","44,176",1,1,1,1,1,0.205,0.002,496,0.96,"1,773","4,365",2.23,1.218,0.012,84,0.96,"4,365",2.23,A
G,903,0.99,?c,?`,100,5,,1975,32,0,,0,0,"505,248","1,077,235","2,786,096","22,213",1,1,1,1,1,0.205,0.001,987,0.96,892,"4,215",4.29,1.218,0.006,166,0.96,"4,215",4.29,A
G,904,0.99,?c,?`,75,6,,1975,32,0,,0,0,"505,248","1,077,235","2,786,096","27,705",1,1,1,1,1,0.205,0.001,791,0.96,"1,112","4,220",3.44,1.218,0.008,133,0.96,"4,220",3.44,A
G,905,0.99,?c,?`,75,5,,1975,32,0,,0,0,"505,248","1,077,235","2,786,096","23,910",1,1,1,1,1,0.205,0.001,917,0.96,960,"4,217",3.99,1.218,0.006,154,0.96,"4,217",3.99,A
G,906,0.99,?c,?`,75,6,,1975,32,0,,0,0,"505,248","1,077,235","2,786,096","25,723",1,1,1,1,1,0.205,0.001,852,0.96,"1,033","4,219",3.71,1.218,0.007,144,0.96,"4,219",3.71,A
G,907,0.99,?c,?`,100,10,,1987,20,0,,0,"133,758","505,248","1,077,235","2,786,096","42,990",1,1,1,1,1,0.205,0.002,510,0.96,"1,726","4,364",2.29,1.218,0.012,86,0.96,"4,364",2.29,A
G,908,0.99,?c,?`,100,8,,1975,32,0,,0,0,"505,248","1,077,235","2,786,096","34,782",1,1,1,1,1,0.205,0.002,630,0.96,"1,396","4,227",2.75,1.218,0.009,106,0.96,"4,227",2.75,A
G,909,0.99,?c,?`,100,5,,1975,32,0,,0,0,"505,248","1,077,235","2,786,096","21,942",1,1,1,1,1,0.205,0.001,999,0.96,881,"4,215",4.34,1.218,0.006,168,0.96,"4,215",4.34,A
G,910,0.99,?c,?`,100,4,,1975,32,0,,0,0,"505,248","1,077,235","2,786,096","16,785",1,1,1,1,1,0.205,0.001,1306,0.96,674,"4,210",5.67,1.218,0.005,220,0.96,"4,210",5.67,A
G,911,0.99,?c,?`,100,5,,1975,32,0,,0,0,"505,248","1,077,235","2,786,096","22,257",1,1,1,1,1,0.205,0.001,985,0.96,893,"4,215",4.28,1.218,0.006,166,0.96,"4,215",4.28,A
G,912,0.99,?c,?`,100,8,,1975,32,0,,0,0,"505,248","1,077,235","2,786,096","35,223",1,1,1,1,1,0.205,0.002,622,0.96,"1,414","4,228",2.71,1.218,0.01,105,0.96,"4,228",2.71,A
G,913,0.99,?c,?s,100,5,,1975,32,0,,0,0,"505,248","1,077,235","2,786,096","24,094",1,1,1,1,1,0.205,0.001,910,0.96,967,"4,217",3.96,1.218,0.007,153,0.96,"4,217",3.96,A
G,914,0.88,?c,?s,100,4,,1987,20,0,,0,"133,758","505,248","1,077,235","2,786,096","16,149",1,1,1,1,1,0.205,0.001,1357,0.96,648,"4,338",6.07,1.218,0.004,229,0.96,"4,338",6.07,A
G,915,0.88,?c,?`,100,12,,1975,32,0,,0,"53,133","505,248","1,077,235","2,786,096","51,818",1,1,1,1,1,0.205,0.002,423,0.96,"2,080","4,295",1.87,1.218,0.014,71,0.96,"4,295",1.87,A
G,916,0.88,?c,?`,100,3,,1983,24,0,,0,"536,574","505,248","1,077,235","2,786,096","15,609",1,1,1,1,1,0.205,0.001,1404,0.96,627,"4,724",6.84,1.218,0.004,237,0.96,"4,724",6.84,A
G,917,1.28,?c,?`,100,8,,1976,31,0,,0,"133,758","505,248","1,077,235","2,786,096","35,586",1,1,1,1,1,0.205,0.002,616,0.96,"1,428","4,356",2.77,1.218,0.01,104,0.96,"4,356",2.77,A
G,918,1.28,?c,?`,100,7,,1976,31,0,,0,"133,758","505,248","1,077,235","2,786,096","31,990",1,1,1,1,1,0.205,0.001,685,0.96,"1,284","4,353",3.08,1.218,0.009,115,0.96,"4,353",3.08,A
G,919,1.28,?c,?`,100,7,,1976,31,0,,0,"133,758","505,248","1,077,235","2,786,096","29,307",1,1,1,1,1,0.205,0.001,748,0.96,"1,176","4,350",3.36,1.218,0.008,126,0.96,"4,350",3.36,A
G,920,0.88,?c,?`,100,7,,1976,31,0,,0,0,"505,248","1,077,235","2,786,096","31,997",1,1,1,1,1,0.205,0.001,685,0.96,"1,284","4,225",2.99,1.218,0.009,115,0.96,"4,225",2.99,A
G,921,0.88,?c,?`,100,6,,1977,30,0,,0,0,"505,248","1,077,235","2,786,096","26,335",1,1,1,1,1,0.205,0.001,832,0.96,"1,057","4,219",3.62,1.218,0.007,140,0.96,"4,219",3.62,A
G,922,0.96,?c,?j,75,7,,1996,11,0,,0,"536,574","505,248","1,077,235","2,786,096","31,368",1,1,1,1,1,0.205,0.001,699,0.96,"1,259","4,739",3.42,1.218,0.008,118,0.96,"4,739",3.42,A
G,923,0.96,?c,?`,150,3,,1969,38,0,,0,"53,133","505,248","1,077,235","2,786,096","11,359",1,1,1,1,1,0.205,0.001,1930,0.96,456,"4,256",8.47,1.218,0.003,325,0.96,"4,256",8.47,A
G,924,0.88,?c,?j,100,2,,1999,8,0,,0,"133,758","505,248","1,077,235","2,786,096","10,757",1,1,1,1,1,0.205,0,2038,0.96,432,"4,333",9.1,1.218,0.003,343,0.96,"4,333",9.1,A
G,925,0.88,?c,?s,150,143,,1971,36,0,,0,"133,758","505,248","1,077,235","2,786,096","643,022",1,1,1,1,1,0.205,0.029,34,1.14,"25,812","5,866",0.21,1.218,0.174,6,3.92,"20,170",0.71,C
G,926,1.28,?c,?j,150,3,,1999,8,0,,0,"133,758","505,248","1,077,235","2,786,096","14,499",1,1,1,1,1,0.205,0.001,1512,0.96,582,"4,336",6.76,1.218,0.004,255,0.96,"4,336",6.76,A
G,927,1.11,?c,?m?r,150,193,,2003,4,0,,0,"1,610,800","505,248","1,077,235","2,786,096","866,014",1,1,1,1,1,0.205,0.04,25,1.32,"34,763","9,036",0.24,1.218,0.235,4,5.66,"38,745",1.01,B
G,928,0.99,?c,?m?r,200,16,,2003,4,0,,0,0,"505,248","1,077,235","2,786,096","73,414",1,1,1,1,1,0.205,0.003,299,0.96,"2,947","4,264",1.31,1.218,0.02,50,0.96,"4,264",1.31,A
G,929,0.96,?c,?j,150,8,,1998,9,0,,0,"53,133","505,248","1,077,235","2,786,096","33,874",1,1,1,1,1,0.205,0.002,647,0.96,"1,360","4,277",2.85,1.218,0.009,109,0.96,"4,277",2.85,A
G,930,0.96,?c,?m?r,100,6,,1998,9,0,,0,"133,758","505,248","1,077,235","2,786,096","25,852",1,1,1,1,1,0.205,0.001,848,0.96,"1,038","4,347",3.8,1.218,0.007,143,0.96,"4,347",3.8,A
G,931,0.96,?c,?`,150,3,,1967,40,0,,0,"53,133","505,248","1,077,235","2,786,096","12,330",1,1,1,1,1,0.205,0.001,1778,0.96,495,"4,257",7.8,1.218,0.003,299,0.96,"4,257",7.8,A
G,932,0.96,?c,?s,150,49,,1981,26,0,,0,"53,133","505,248","1,077,235","2,786,096","220,356",1,1,1,1,1,0.205,0.01,99,0.96,"8,845","4,456",0.46,1.218,0.06,17,1.69,"7,845",0.8,C
G,933,0.96,?c,?j,75,6,,2004,3,0,,0,"53,133","505,248","1,077,235","2,786,096","25,959",1,1,1,1,1,0.205,0.001,844,0.96,"1,042","4,270",3.72,1.218,0.007,142,0.96,"4,270",3.72,A
G,934,0.96,?c,?j,200,4,,1997,10,0,,0,"53,133","505,248","1,077,235","2,786,096","16,551",1,1,1,1,1,0.205,0.001,1324,0.96,664,"4,261",5.82,1.218,0.004,223,0.96,"4,261",5.82,A
G,935,0.96,?c,?j,100,0,,1998,9,0,,0,"53,133","505,248","1,077,235","2,786,096",436,1,1,1,1,1,0.205,0,50318,0.96,17,"4,245",226.59,1.218,0,8476,0.96,"4,245",226.59,A
G,936,0.88,?c,?j,75,4,,1999,8,0,,0,"133,758","505,248","1,077,235","2,786,096","19,525",1,1,1,1,1,0.205,0.001,1123,0.96,784,"4,341",5.02,1.218,0.005,189,0.96,"4,341",5.02,A
G,937,0.96,?c,?j,75,3,,2004,3,0,,0,"53,133","505,248","1,077,235","2,786,096","14,796",1,1,1,1,1,0.205,0.001,1482,0.96,594,"4,259",6.51,1.218,0.004,250,0.96,"4,259",6.51,A
G,938,0.99,?c,?j,300,7,,2003,4,0,,0,0,"505,248","1,077,235","2,786,096","29,751",1,1,1,1,1,0.205,0.001,737,0.96,"1,194","4,222",3.21,1.218,0.008,124,0.96,"4,222",3.21,A
G,939,0.99,?c,?j,150,4,,2003,4,0,,0,0,"505,248","1,077,235","2,786,096","16,321",1,1,1,1,1,0.205,0.001,1343,0.96,655,"4,210",5.83,1.218,0.004,226,0.96,"4,210",5.83,A
G,940,0.99,?c,?j,75,2,,2003,4,0,,0,0,"505,248","1,077,235","2,786,096","7,955",1,1,1,1,1,0.205,0,2755,0.96,319,"4,201",11.95,1.218,0.002,464,0.96,"4,201",11.95,A
G,941,0.96,?c,?`,100,49,,1969,38,0,,0,"536,574","505,248","1,077,235","2,786,096","222,217",1,1,1,1,1,0.205,0.01,99,0.96,"8,920","4,922",0.5,1.218,0.06,17,1.69,"8,665",0.88,C
G,942,0.96,?c,?`,75,3,,1966,41,0,,0,"53,133","505,248","1,077,235","2,786,096","11,541",1,1,1,1,1,0.205,0.001,1899,0.96,463,"4,256",8.34,1.218,0.003,320,0.96,"4,256",8.34,A
G,943,0.96,?c,?m?r,150,153,,2004,3,0,,0,"53,133","505,248","1,077,235","2,786,096","686,386",1,1,1,1,1,0.205,0.031,32,1.17,"27,553","5,976",0.2,1.218,0.186,5,4.61,"23,548",0.78,C
G,944,0.96,?c,?j,75,7,,2004,3,0,,0,"53,133","505,248","1,077,235","2,786,096","31,282",1,1,1,1,1,0.205,0.001,701,0.96,"1,256","4,275",3.09,1.218,0.008,118,0.96,"4,275",3.09,A
G,945,0.96,?c,?j,75,4,,2004,3,0,,0,"53,133","505,248","1,077,235","2,786,096","19,765",1,1,1,1,1,0.205,0.001,1109,0.96,793,"4,264",4.88,1.218,0.005,187,0.96,"4,264",4.88,A
G,946,0.96,?c,?m?r,100,84,,2004,3,0,,0,"53,133","505,248","1,077,235","2,786,096","376,661",1,1,1,1,1,0.205,0.017,58,0.96,"15,120","4,606",0.28,1.218,0.102,10,2.53,"12,140",0.73,C
G,947,0.96,?c,?m?r,100,11,,1997,10,0,,0,"133,758","505,248","1,077,235","2,786,096","50,778",1,1,1,1,1,0.205,0.002,432,0.96,"2,038","4,371",1.95,1.218,0.014,73,0.96,"4,371",1.95,A
G,948,0.96,?c,?m?r,100,6,,2004,3,0,,0,"536,574","505,248","1,077,235","2,786,096","26,328",1,1,1,1,1,0.205,0.001,833,0.96,"1,057","4,734",4.06,1.218,0.007,140,0.96,"4,734",4.06,A
G,949,0.96,?c,?`,150,48,,1967,40,0,,0,0,"505,248","1,077,235","2,786,096","217,666",1,1,1,1,1,0.205,0.01,101,0.96,"8,737","4,403",0.46,1.218,0.059,17,1.69,"7,751",0.81,C
G,950,0.88,?c,?s,150,3,,1976,31,0,,0,"53,133","505,248","1,077,235","2,786,096","11,839",1,1,1,1,1,0.205,0.001,1852,0.96,475,"4,256",8.13,1.218,0.003,312,0.96,"4,256",8.13,A
G,951,0.99,?c,?s,100,2,,1975,32,0,,0,0,"505,248","1,077,235","2,786,096","10,042",1,1,1,1,1,0.205,0,2183,0.96,403,"4,203",9.46,1.218,0.003,368,0.96,"4,203",9.46,A
G,952,0.99,?c,?j,75,2,,1998,9,0,,0,0,"505,248","1,077,235","2,786,096","10,437",1,1,1,1,1,0.205,0,2100,0.96,419,"4,204",9.1,1.218,0.003,354,0.96,"4,204",9.1,A
G,953,0.99,?c,?j,75,6,,1998,9,0,,0,0,"505,248","1,077,235","2,786,096","25,131",1,1,1,1,1,0.205,0.001,872,0.96,"1,009","4,218",3.79,1.218,0.007,147,0.96,"4,218",3.79,A
G,954,0.99,?c,?s,150,85,,1975,32,0,,0,0,"505,248","1,077,235","2,786,096","380,263",1,1,1,1,1,0.205,0.017,58,0.96,"15,264","4,559",0.27,1.218,0.103,10,2.53,"12,015",0.71,C
G,955,0.99,?c,?j,75,3,,2003,4,0,,0,0,"505,248","1,077,235","2,786,096","12,868",1,1,1,1,1,0.205,0.001,1704,0.96,517,"4,206",7.38,1.218,0.003,287,0.96,"4,206",7.38,A
G,956,1.03,?c,?s,150,173,,1994,13,0,,0,"1,610,800","505,248","1,077,235","2,786,096","778,431",1,1,1,1,1,0.205,0.036,28,1.25,"31,247","8,447",0.25,1.218,0.211,5,4.61,"31,154",0.9,C
G,957,1.3,?c,?s,200,445,,1980,27,0,,0,"1,610,800","505,248","1,077,235","2,786,096","1,999,735",1,1,1,1,1,0.205,0.091,11,2.35,"80,272","18,751",0.21,1.218,0.542,2,10.88,"86,813",0.98,C
G,958,1.17,?c,?m?r,200,275,,2006,1,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,236,320",1,1,1,1,1,0.205,0.056,18,1.63,"49,628","13,951",0.26,1.218,0.335,3,7.4,"63,337",1.16,B
G,959,1.58,?c,?r?Q,300,32,,1999,8,0,,0,"53,133","505,248","1,077,235","2,786,096","144,579",1,1,1,1,1,0.205,0.007,152,0.96,"5,804","4,384",0.69,1.218,0.039,26,1.29,"5,891",0.92,C
G,960,1.58,?c,?j,300,3,,1999,8,0,,0,"53,133","505,248","1,077,235","2,786,096","12,051",1,1,1,1,1,0.205,0.001,1819,0.96,484,"4,256",7.98,1.218,0.003,306,0.96,"4,256",7.98,A
G,961,1.17,?c,?r?Q,300,60,,2001,6,0,,0,"2,954,136","505,248","1,077,235","2,786,096","267,728",1,1,1,1,1,0.205,0.012,82,0.96,"10,747","7,287",0.62,1.218,0.073,14,1.95,"14,801",1.25,B
G,962,1.16,?c,?s,150,319,,1970,37,0,,0,"1,610,800","505,248","1,077,235","2,786,096","1,434,939",1,1,1,1,1,0.205,0.065,15,1.85,"57,600","13,716",0.22,1.218,0.389,3,7.4,"54,866",0.86,C
G,963,1.16,?c,?m?r,150,17,,2006,1,0,,0,"1,610,800","505,248","1,077,235","2,786,096","77,193",1,1,1,1,1,0.205,0.004,284,0.96,"3,099","5,814",1.7,1.218,0.021,48,0.97,"5,875",1.72,A
G,964,1.16,?c,?s,150,4,,1987,20,0,,0,"53,133","505,248","1,077,235","2,786,096","18,295",1,1,1,1,1,0.205,0.001,1198,0.96,734,"4,262",5.27,1.218,0.005,202,0.96,"4,262",5.27,A
G,965,1.16,?c,?j,150,2,,1997,10,0,,0,0,"505,248","1,077,235","2,786,096","8,773",1,1,1,1,1,0.205,0,2499,0.96,352,"4,202",10.83,1.218,0.002,421,0.96,"4,202",10.83,A
G,966,1.16,?c,?j,200,3,,1997,10,0,,0,0,"505,248","1,077,235","2,786,096","15,129",1,1,1,1,1,0.205,0.001,1449,0.96,607,"4,208",6.29,1.218,0.004,244,0.96,"4,208",6.29,A
G,967,1.16,?c,?j,100,1,,1997,10,0,,0,0,"505,248","1,077,235","2,786,096","6,609",1,1,1,1,1,0.205,0,3317,0.96,265,"4,200",14.38,1.218,0.002,559,0.96,"4,200",14.38,A
G,968,1.16,?c,?s,150,214,,1973,34,0,,0,"1,610,800","505,248","1,077,235","2,786,096","963,891",1,1,1,1,1,0.205,0.044,23,1.39,"38,692","9,651",0.23,1.218,0.261,4,5.66,"39,299",0.92,C
G,969,0.79,?c,?s,150,65,,1978,29,0,,0,"53,133","505,248","1,077,235","2,786,096","290,803",1,1,1,1,1,0.205,0.013,75,0.96,"11,673","4,524",0.35,1.218,0.079,13,2.06,"9,708",0.75,C
G,970,1.06,?c,?m?r,150,7,,2004,3,0,,0,"133,758","505,248","1,077,235","2,786,096","31,894",1,1,1,1,1,0.205,0.001,687,0.96,"1,280","4,353",3.09,1.218,0.009,116,0.96,"4,353",3.09,A
G,971,1.06,?c,?j,150,2,,2004,3,0,,0,"1,610,800","505,248","1,077,235","2,786,096","10,041",1,1,1,1,1,0.205,0,2183,0.96,403,"5,750",12.95,1.218,0.003,368,0.96,"5,750",12.95,A
G,972,1.06,?c,?j,200,3,,2004,3,0,,0,"1,610,800","505,248","1,077,235","2,786,096","15,403",1,1,1,1,1,0.205,0.001,1423,0.96,618,"5,755",8.45,1.218,0.004,240,0.96,"5,755",8.45,A
G,973,1.16,?c,?s,150,174,,1979,28,0,,0,"1,610,800","505,248","1,077,235","2,786,096","780,230",1,1,1,1,1,0.205,0.036,28,1.25,"31,320","8,450",0.24,1.218,0.211,5,4.61,"31,162",0.9,C
G,974,0.79,?c,?s,150,4,,1995,12,0,,0,"53,133","505,248","1,077,235","2,786,096","17,866",1,1,1,1,1,0.205,0.001,1227,0.96,717,"4,262",5.39,1.218,0.005,207,0.96,"4,262",5.39,A
G,975,0.79,?c,?s,150,63,,1978,29,0,,0,"1,610,800","505,248","1,077,235","2,786,096","281,717",1,1,1,1,1,0.205,0.013,78,0.96,"11,309","6,011",0.48,1.218,0.076,13,2.06,"12,898",1.03,B
G,976,1.16,?c,?s,150,74,,1982,25,0,,0,"1,610,800","505,248","1,077,235","2,786,096","334,042",1,1,1,1,1,0.205,0.015,66,0.96,"13,409","6,061",0.41,1.218,0.09,11,2.35,"14,837",1,B
G,977,1.06,?c,?m?r,150,4,,2004,3,0,,0,"133,758","505,248","1,077,235","2,786,096","19,754",1,1,1,1,1,0.205,0.001,1110,0.96,793,"4,341",4.97,1.218,0.005,187,0.96,"4,341",4.97,A
G,978,1.16,?c,?s,150,165,,1973,34,0,,0,"133,758","505,248","1,077,235","2,786,096","741,528",1,1,1,1,1,0.205,0.034,30,1.21,"29,766","6,345",0.19,1.218,0.201,5,4.61,"24,174",0.74,C
G,979,1.16,?c,?s,150,46,,1987,20,0,,0,"133,758","505,248","1,077,235","2,786,096","205,975",1,1,1,1,1,0.205,0.009,106,0.96,"8,268","4,520",0.5,1.218,0.056,18,1.63,"7,675",0.84,C
G,980,1.16,?c,?s,150,2,,1979,28,0,,0,0,"505,248","1,077,235","2,786,096","6,992",1,1,1,1,1,0.205,0,3135,0.96,281,"4,201",13.57,1.218,0.002,528,0.96,"4,201",13.57,A
G,981,1.16,?c,?m?r,150,12,,2004,3,0,,0,"133,758","505,248","1,077,235","2,786,096","55,208",1,1,1,1,1,0.205,0.003,397,0.96,"2,216","4,375",1.79,1.218,0.015,67,0.96,"4,375",1.79,A
G,982,1.06,?c,?s,150,99,,1982,25,0,,0,"133,758","505,248","1,077,235","2,786,096","446,678",1,1,1,1,1,0.205,0.02,49,0.96,"17,930","4,751",0.24,1.218,0.121,8,3.05,"15,094",0.76,C
G,983,1.06,?c,?m?r,150,35,,2004,3,0,,0,"133,758","505,248","1,077,235","2,786,096","156,146",1,1,1,1,1,0.205,0.007,140,0.96,"6,268","4,472",0.65,1.218,0.042,24,1.35,"6,289",0.91,C
G,984,1.16,?c,?s,150,1,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","3,963",1,1,1,1,1,0.205,0,5531,0.96,159,"4,249",24.25,1.218,0.001,932,0.96,"4,249",24.25,A
G,985,1.16,?c,?s,150,68,,1977,30,0,,0,"53,133","505,248","1,077,235","2,786,096","304,508",1,1,1,1,1,0.205,0.014,72,0.96,"12,223","4,537",0.34,1.218,0.082,12,2.19,"10,350",0.77,C
G,986,1.16,?c,?s,100,68,,1971,36,0,,0,"133,758","505,248","1,077,235","2,786,096","307,137",1,1,1,1,1,0.205,0.014,71,0.96,"12,329","4,617",0.34,1.218,0.083,12,2.19,"10,533",0.78,C
G,987,1.06,?c,?s,150,41,,1973,34,0,,0,"133,758","505,248","1,077,235","2,786,096","182,826",1,1,1,1,1,0.205,0.008,120,0.96,"7,339","4,498",0.56,1.218,0.05,20,1.52,"7,121",0.88,C
G,988,1.06,?c,?`,150,182,,1968,39,0,,0,"133,758","505,248","1,077,235","2,786,096","817,280",1,1,1,1,1,0.205,0.037,27,1.27,"32,807","6,756",0.19,1.218,0.221,5,4.61,"24,523",0.68,C
G,989,1.06,?c,?s,100,1,,1973,34,0,,0,"133,758","505,248","1,077,235","2,786,096","5,277",1,1,1,1,1,0.205,0,4154,0.96,212,"4,327",18.52,1.218,0.001,700,0.96,"4,327",18.52,A
G,990,1.06,?c,?`,100,83,,1970,37,0,,0,"133,758","505,248","1,077,235","2,786,096","374,228",1,1,1,1,1,0.205,0.017,59,0.96,"15,022","4,682",0.28,1.218,0.101,10,2.53,"12,338",0.75,C
G,991,1.16,?c,?s,75,66,,1993,14,0,,0,"133,758","505,248","1,077,235","2,786,096","296,741",1,1,1,1,1,0.205,0.014,74,0.96,"11,912","4,607",0.35,1.218,0.08,12,2.19,"10,510",0.8,C
G,992,1.16,?c,?s,150,141,,1987,20,0,,0,"133,758","505,248","1,077,235","2,786,096","634,536",1,1,1,1,1,0.205,0.029,35,1.12,"25,471","5,753",0.2,1.218,0.172,6,3.92,"20,137",0.72,C
